stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_1037,,Amora (Avª Baía Natural Seixal) Stand Nenecar,,38.6293000392684,-9.11757098250507,,,,
11_1056,,Amora (Avª Baía Natural Seixal 998) Economia Lar,,38.6294396529435,-9.11769986355784,,,,
11_1041,,Amora (Avª Silva Gomes 78),,38.6258749284212,-9.11043190159202,,,,
11_1042,,Amora (Avª Silva Gomes Fte 78),,38.6259330581883,-9.11043353408826,,,,
11_3005,,Amora (R 1º Maio) (X) R Baía Natural Seixal,,38.6292723183302,-9.11665440491256,,,,
11_1046,,Amora (R 1º Maio 40) Fte Cemitério,,38.6270051491855,-9.11856774516749,,,,
11_1047,,Amora (R 1º Maio 72A) Pastelaria Outra Época,,38.6293129475054,-9.11657119415428,,,,
11_1048,,Amora (R 1º Maio Fte 40),,38.6268961928662,-9.1185931337923,,,,
11_3006,,Amora (R Amora Futebol Clube) Campo Futebol,,38.632393795971,-9.11790318934231,,,,
11_3007,,Amora (R Amora Futebol Clube) Moinho Medideira,,38.6323677015476,-9.11762702500514,,,,
11_1044,,Amora (R D Branca S Carvalho 7) Centro Saúde,,38.6278191842044,-9.11372490293704,,,,
11_1050,,Amora (R E G G Mendes 12),,38.6269906377843,-9.11534360191326,,,,
11_1051,,Amora (R E G G Mendes 23) Pastelaria Daniela,,38.6249368370388,-9.11439148552931,,,,
11_1049,,Amora (R E G G Mendes 29) Fte Jard Bº Corticeiros,,38.6274989816037,-9.11546566581828,,,,
11_1052,,Amora (R E G G Mendes 32) Fte Past Daniela,,38.6249522313136,-9.11439982528276,,,,
11_1053,,Amora (R Fonte Prata) Fte Lgo Manuel A Costa,,38.6288362282685,-9.11283141035949,,,,
11_1040,,Amora (R Fonte Prata) Lgo Manuel A Costa,,38.6290673213839,-9.11320816373053,,,,
11_1054,,Amora (R Operários 15) Colégio As Joaninhas,,38.630915004032,-9.11566659599307,,,,
11_1055,,Amora (R Operários Fte 28),,38.6305980293037,-9.11479342560342,,,,
11_2509,,Apostiça (EN 378) Apostiça,,38.5357916063278,-9.10032498850123,,,,
11_2508,,Apostiça (EN 378) Apostiça,,38.5361627898818,-9.10016893397479,,,,
11_2511,,Apostiça (EN 378) Colmeias,,38.5237929728728,-9.10094372492714,,,,
11_2510,,Apostiça (EN 378) Colmeias,,38.5247804506243,-9.10100866319288,,,,
11_2513,,Apostiça (EN 378) Ferraria,,38.5004939887567,-9.10435911152899,,,,
11_2512,,Apostiça (EN 378) Ferraria,,38.5010901418829,-9.10442365599154,,,,
11_2059,,Areeiro (Casa Codornizes),,38.6501906524538,-9.20104339514593,,,,
11_2060,,Areeiro (R Areeiro) Fte Colégio Sossego Mamã,,38.6507935868912,-9.20099666892406,,,,
